|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Neither DES (Data Encryption Standard) nor DESede (3DES) should be used| |['cert', 'cwe', 'owasp-a6', 'sans-top25-porous']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe']
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe']
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe']
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe']
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe']
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe'] CRITICAL
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe'] CRITICAL
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe'] CRITICAL
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe'] CRITICAL
|Security - XML parsing vulnerable to XXE (DocumentBuilder)| ['cwe'] CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection (Spring JDBC)| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential XPath Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential Command Injection| |['cwe', 'injection', 'owasp-a1']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential JDBC Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL |<p>
Just like SQL, all inputs passed to an LDAP query need to be passed in safely. Unfortunately, LDAP doesn't have prepared statement interfaces like SQL.
Therefore, the primary defense against LDAP injection is strong input validation of any untrusted data before including it in an LDAP query.
</p>
<p>
    <b>Code at risk:</b><br/>
    <pre>NamingEnumeration&lt;SearchResult&gt; answers = context.search("dc=People,dc=example,dc=com",
        "(uid=" + username + ")", ctrls);</pre>
</p>
<br/>
<p>
<b>References</b><br/>
<a href="http://projects.webappsec.org/w/page/13246947/LDAP%20Injection">WASC-29: LDAP Injection</a><br/>
<a href="https://www.owasp.org/index.php/Top_10_2013-A1-Injection">OWASP: Top 10 2013-A1-Injection</a><br/>
<a href="http://cwe.mitre.org/data/definitions/90.html">CWE-90: Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')</a><br/>
<a href="http://www.veracode.com/security/ldap-injection">LDAP Injection Guide: Learn How to Detect LDAP Injections and Improve LDAP Security</a>
</p>|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL |<p>
Just like SQL, all inputs passed to an LDAP query need to be passed in safely. Unfortunately, LDAP doesn't have prepared statement interfaces like SQL.
Therefore, the primary defense against LDAP injection is strong input validation of any untrusted data before including it in an LDAP query.
</p>
<p>
    <b>Code at risk:</b><br/>
    <pre>NamingEnumeration&lt;SearchResult&gt; answers = context.search("dc=People,dc=example,dc=com",
        "(uid=" + username + ")", ctrls);</pre>
</p>
<br/>
<p>
<b>References</b><br/>
<a href="http://projects.webappsec.org/w/page/13246947/LDAP%20Injection">WASC-29: LDAP Injection</a><br/>
<a href="https://www.owasp.org/index.php/Top_10_2013-A1-Injection">OWASP: Top 10 2013-A1-Injection</a><br/>
<a href="http://cwe.mitre.org/data/definitions/90.html">CWE-90: Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')</a><br/>
<a href="http://www.veracode.com/security/ldap-injection">LDAP Injection Guide: Learn How to Detect LDAP Injections and Improve LDAP Security</a>
</p>|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL |<p>
Just like SQL, all inputs passed to an LDAP query need to be passed in safely. Unfortunately, LDAP doesn't have prepared statement interfaces like SQL.
Therefore, the primary defense against LDAP injection is strong input validation of any untrusted data before including it in an LDAP query.
</p>
<p>
    <b>Code at risk:</b><br/>
    <pre>NamingEnumeration&lt;SearchResult&gt; answers = context.search("dc=People,dc=example,dc=com",
        "(uid=" + username + ")", ctrls);</pre>
</p>
<br/>
<p>
<b>References</b><br/>
<a href="http://projects.webappsec.org/w/page/13246947/LDAP%20Injection">WASC-29: LDAP Injection</a><br/>
<a href="https://www.owasp.org/index.php/Top_10_2013-A1-Injection">OWASP: Top 10 2013-A1-Injection</a><br/>
<a href="http://cwe.mitre.org/data/definitions/90.html">CWE-90: Improper Neutralization of Special Elements used in an LDAP Query ('LDAP Injection')</a><br/>
<a href="http://www.veracode.com/security/ldap-injection">LDAP Injection Guide: Learn How to Detect LDAP Injections and Improve LDAP Security</a>
</p>|
|Security - Potential LDAP Injection| |['cwe', 'injection', 'owasp-a1', 'wasc']| CRITICAL |<p>
